,name,year,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter,datetimes,elapsed_days,corrected_name
7801,Fay,2008,8,15,12,18.4,-67.4,tropical depression,-1,30,1011,0.0,0.0,2008-08-15,0,Fay2008
7802,Fay,2008,8,15,14,18.5,-68.4,tropical storm,0,35,1009,,,2008-08-15,1,Fay2008
7803,Fay,2008,8,15,18,18.5,-68.8,tropical storm,0,35,1009,86.3085,0.0,2008-08-15,2,Fay2008
7804,Fay,2008,8,16,0,18.6,-70.2,tropical storm,0,40,1008,155.3553,0.0,2008-08-16,3,Fay2008
7805,Fay,2008,8,16,6,18.7,-71.4,tropical storm,0,40,1008,155.3553,0.0,2008-08-16,4,Fay2008
7806,Fay,2008,8,16,11,18.8,-72.8,tropical storm,0,40,1007,,,2008-08-16,5,Fay2008
7807,Fay,2008,8,16,12,18.8,-72.9,tropical storm,0,40,1007,155.3553,0.0,2008-08-16,6,Fay2008
7808,Fay,2008,8,16,18,19.1,-74.6,tropical storm,0,40,1007,103.5702,0.0,2008-08-16,7,Fay2008
7809,Fay,2008,8,17,0,19.3,-75.7,tropical storm,0,45,1005,103.5702,0.0,2008-08-17,8,Fay2008
7810,Fay,2008,8,17,6,19.6,-76.9,tropical storm,0,45,1004,103.5702,0.0,2008-08-17,9,Fay2008
7811,Fay,2008,8,17,9,19.9,-77.4,tropical storm,0,45,1003,,,2008-08-17,10,Fay2008
7812,Fay,2008,8,17,12,20.0,-78.1,tropical storm,0,45,1003,103.5702,0.0,2008-08-17,11,Fay2008
7813,Fay,2008,8,17,18,20.7,-79.6,tropical storm,0,45,1006,103.5702,0.0,2008-08-17,12,Fay2008
7814,Fay,2008,8,18,0,21.1,-80.3,tropical storm,0,45,1001,103.5702,0.0,2008-08-18,13,Fay2008
7815,Fay,2008,8,18,6,21.9,-80.8,tropical storm,0,45,1003,103.5702,0.0,2008-08-18,14,Fay2008
7816,Fay,2008,8,18,7,22.1,-80.8,tropical storm,0,45,1003,,,2008-08-18,15,Fay2008
7817,Fay,2008,8,18,12,23.2,-81.2,tropical storm,0,50,1002,115.078,0.0,2008-08-18,16,Fay2008
7818,Fay,2008,8,18,18,24.3,-81.7,tropical storm,0,50,1000,161.1092,0.0,2008-08-18,17,Fay2008
7819,Fay,2008,8,18,20,24.5,-81.8,tropical storm,0,50,998,,,2008-08-18,18,Fay2008
7820,Fay,2008,8,19,0,25.0,-81.9,tropical storm,0,50,997,161.1092,0.0,2008-08-19,19,Fay2008
7821,Fay,2008,8,19,6,25.5,-81.8,tropical storm,0,55,994,161.1092,0.0,2008-08-19,20,Fay2008
7822,Fay,2008,8,19,8,25.9,-81.6,tropical storm,0,55,991,,,2008-08-19,21,Fay2008
7823,Fay,2008,8,19,12,26.4,-81.4,tropical storm,0,55,988,149.60139999999996,0.0,2008-08-19,22,Fay2008
7824,Fay,2008,8,19,18,27.0,-81.1,tropical storm,0,60,986,207.1404,0.0,2008-08-19,23,Fay2008
7825,Fay,2008,8,20,0,27.5,-80.9,tropical storm,0,55,988,172.61700000000002,0.0,2008-08-20,24,Fay2008
7826,Fay,2008,8,20,6,28.0,-80.6,tropical storm,0,50,992,172.61700000000002,0.0,2008-08-20,25,Fay2008
7827,Fay,2008,8,20,12,28.4,-80.6,tropical storm,0,45,994,115.078,0.0,2008-08-20,26,Fay2008
7828,Fay,2008,8,20,18,28.7,-80.6,tropical storm,0,45,997,149.60139999999996,0.0,2008-08-20,27,Fay2008
7829,Fay,2008,8,21,0,28.9,-80.5,tropical storm,0,50,993,230.156,0.0,2008-08-21,28,Fay2008
7830,Fay,2008,8,21,6,29.1,-80.7,tropical storm,0,50,993,230.156,0.0,2008-08-21,29,Fay2008
7831,Fay,2008,8,21,12,29.2,-80.7,tropical storm,0,50,993,230.156,0.0,2008-08-21,30,Fay2008
7832,Fay,2008,8,21,18,29.3,-81.0,tropical storm,0,55,993,230.156,0.0,2008-08-21,31,Fay2008
7833,Fay,2008,8,21,19,29.3,-81.1,tropical storm,0,55,993,,,2008-08-21,32,Fay2008
7834,Fay,2008,8,22,0,29.3,-81.2,tropical storm,0,50,994,264.6794,0.0,2008-08-22,33,Fay2008
7835,Fay,2008,8,22,6,29.5,-81.9,tropical storm,0,50,995,172.61700000000002,0.0,2008-08-22,34,Fay2008
7836,Fay,2008,8,22,12,29.6,-82.4,tropical storm,0,45,996,138.09359999999998,0.0,2008-08-22,35,Fay2008
7837,Fay,2008,8,22,18,29.8,-83.0,tropical storm,0,40,997,184.1248,0.0,2008-08-22,36,Fay2008
7838,Fay,2008,8,23,0,29.7,-83.8,tropical storm,0,45,996,92.0624,0.0,2008-08-23,37,Fay2008
7839,Fay,2008,8,23,6,29.8,-84.7,tropical storm,0,45,997,92.0624,0.0,2008-08-23,38,Fay2008
7840,Fay,2008,8,23,6,29.8,-84.7,tropical storm,0,45,997,,,2008-08-23,39,Fay2008
7841,Fay,2008,8,23,12,30.0,-85.2,tropical storm,0,40,998,92.0624,0.0,2008-08-23,40,Fay2008
7842,Fay,2008,8,23,18,30.5,-85.9,tropical storm,0,40,999,92.0624,0.0,2008-08-23,41,Fay2008
7843,Fay,2008,8,24,0,30.8,-86.7,tropical depression,-1,30,999,0.0,0.0,2008-08-24,42,Fay2008
7844,Fay,2008,8,24,6,31.1,-87.7,tropical depression,-1,30,999,0.0,0.0,2008-08-24,43,Fay2008
7845,Fay,2008,8,24,12,31.8,-88.4,tropical depression,-1,30,1000,0.0,0.0,2008-08-24,44,Fay2008
7846,Fay,2008,8,24,18,31.5,-89.7,tropical depression,-1,30,1001,0.0,0.0,2008-08-24,45,Fay2008
7847,Fay,2008,8,25,0,31.3,-90.0,tropical depression,-1,30,1001,0.0,0.0,2008-08-25,46,Fay2008
7848,Fay,2008,8,25,6,31.5,-89.9,tropical depression,-1,30,1002,0.0,0.0,2008-08-25,47,Fay2008
7849,Fay,2008,8,25,12,32.0,-89.4,tropical depression,-1,25,1002,0.0,0.0,2008-08-25,48,Fay2008
7850,Fay,2008,8,25,18,32.4,-89.0,tropical depression,-1,25,1002,0.0,0.0,2008-08-25,49,Fay2008
7851,Fay,2008,8,26,0,32.7,-88.6,tropical depression,-1,20,1002,0.0,0.0,2008-08-26,50,Fay2008
7852,Fay,2008,8,26,6,33.3,-87.9,tropical depression,-1,20,1003,0.0,0.0,2008-08-26,51,Fay2008
7853,Fay,2008,8,26,12,33.9,-87.2,tropical depression,-1,20,1003,0.0,0.0,2008-08-26,52,Fay2008
7854,Fay,2008,8,26,18,34.6,-86.5,tropical depression,-1,20,1004,0.0,0.0,2008-08-26,53,Fay2008
7855,Fay,2008,8,27,0,35.0,-85.8,tropical depression,-1,15,1005,0.0,0.0,2008-08-27,54,Fay2008
7856,Gustav,2008,8,25,0,13.5,-67.4,tropical depression,-1,25,1008,0.0,0.0,2008-08-25,0,Gustav2008
7857,Gustav,2008,8,25,6,14.4,-68.5,tropical depression,-1,30,1005,0.0,0.0,2008-08-25,1,Gustav2008
7858,Gustav,2008,8,25,12,15.1,-69.6,tropical storm,0,35,1002,69.04679999999999,0.0,2008-08-25,2,Gustav2008
7859,Gustav,2008,8,25,18,15.8,-70.5,tropical storm,0,50,996,86.3085,0.0,2008-08-25,3,Gustav2008
7860,Gustav,2008,8,26,0,16.4,-71.2,tropical storm,0,60,991,86.3085,0.0,2008-08-26,4,Gustav2008
7861,Gustav,2008,8,26,6,16.9,-71.7,hurricane,1,75,986,103.5702,28.7695,2008-08-26,5,Gustav2008
7862,Gustav,2008,8,26,12,17.5,-72.1,hurricane,1,80,981,103.5702,28.7695,2008-08-26,6,Gustav2008
7863,Gustav,2008,8,26,18,18.1,-72.8,hurricane,1,70,992,86.3085,17.261699999999998,2008-08-26,7,Gustav2008
7864,Gustav,2008,8,27,0,18.4,-73.1,tropical storm,0,50,995,86.3085,0.0,2008-08-27,8,Gustav2008
7865,Gustav,2008,8,27,6,18.6,-73.4,tropical storm,0,45,999,86.3085,0.0,2008-08-27,9,Gustav2008
7866,Gustav,2008,8,27,12,18.7,-73.7,tropical storm,0,45,998,51.78509999999999,0.0,2008-08-27,10,Gustav2008
7867,Gustav,2008,8,27,18,18.9,-74.0,tropical storm,0,45,999,51.78509999999999,0.0,2008-08-27,11,Gustav2008
7868,Gustav,2008,8,28,0,18.8,-75.1,tropical storm,0,40,999,69.04679999999999,0.0,2008-08-28,12,Gustav2008
7869,Gustav,2008,8,28,6,18.1,-75.4,tropical storm,0,45,995,86.3085,0.0,2008-08-28,13,Gustav2008
7870,Gustav,2008,8,28,12,17.9,-75.7,tropical storm,0,60,984,115.078,0.0,2008-08-28,14,Gustav2008
7871,Gustav,2008,8,28,18,18.0,-76.2,tropical storm,0,60,984,115.078,0.0,2008-08-28,15,Gustav2008
7872,Gustav,2008,8,29,0,17.8,-77.0,tropical storm,0,60,987,149.60139999999996,0.0,2008-08-29,16,Gustav2008
7873,Gustav,2008,8,29,2,17.9,-77.2,tropical storm,0,60,987,149.60139999999996,0.0,2008-08-29,17,Gustav2008
7874,Gustav,2008,8,29,6,18.0,-77.7,tropical storm,0,55,990,207.1404,0.0,2008-08-29,18,Gustav2008
7875,Gustav,2008,8,29,12,18.3,-78.4,tropical storm,0,50,989,207.1404,0.0,2008-08-29,19,Gustav2008
7876,Gustav,2008,8,29,18,18.8,-79.2,hurricane,1,65,984,253.1716,28.7695,2008-08-29,20,Gustav2008
7877,Gustav,2008,8,30,0,19.2,-80.0,hurricane,1,75,975,276.1872,57.539,2008-08-30,21,Gustav2008
7878,Gustav,2008,8,30,6,19.7,-80.8,hurricane,2,85,968,276.1872,69.04679999999999,2008-08-30,22,Gustav2008
7879,Gustav,2008,8,30,12,20.7,-81.6,hurricane,3,110,955,276.1872,86.3085,2008-08-30,23,Gustav2008
7880,Gustav,2008,8,30,18,21.6,-82.5,hurricane,4,125,943,276.1872,97.8163,2008-08-30,24,Gustav2008
7881,Gustav,2008,8,30,22,22.4,-83.1,hurricane,4,135,941,287.695,92.0624,2008-08-30,25,Gustav2008
7882,Gustav,2008,8,31,0,22.7,-83.5,hurricane,4,120,950,299.2028,103.5702,2008-08-31,26,Gustav2008
7883,Gustav,2008,8,31,6,23.6,-84.4,hurricane,3,105,960,339.4801,86.3085,2008-08-31,27,Gustav2008
7884,Gustav,2008,8,31,12,24.8,-85.5,hurricane,3,100,961,356.7418,80.5546,2008-08-31,28,Gustav2008
7885,Gustav,2008,8,31,18,25.9,-86.7,hurricane,2,95,960,391.2652,97.8163,2008-08-31,29,Gustav2008
7886,Gustav,2008,9,1,0,26.9,-87.7,hurricane,2,95,953,414.2808,115.078,2008-09-01,30,Gustav2008
7887,Gustav,2008,9,1,6,27.9,-89.0,hurricane,2,95,954,414.2808,115.078,2008-09-01,31,Gustav2008
7888,Gustav,2008,9,1,12,28.8,-90.3,hurricane,2,95,955,402.773,126.5858,2008-09-01,32,Gustav2008
7889,Gustav,2008,9,1,15,29.2,-90.7,hurricane,2,90,954,362.4957,92.0624,2008-09-01,33,Gustav2008
7890,Gustav,2008,9,1,18,29.8,-91.4,hurricane,2,85,958,333.72619999999995,63.2929,2008-09-01,34,Gustav2008
7891,Gustav,2008,9,2,0,30.7,-92.3,tropical storm,0,60,971,201.3865,0.0,2008-09-02,35,Gustav2008
7892,Gustav,2008,9,2,6,31.4,-93.1,tropical storm,0,40,981,92.0624,0.0,2008-09-02,36,Gustav2008
7893,Gustav,2008,9,2,12,32.1,-93.5,tropical depression,-1,30,989,0.0,0.0,2008-09-02,37,Gustav2008
7894,Gustav,2008,9,2,18,32.7,-93.9,tropical depression,-1,20,993,0.0,0.0,2008-09-02,38,Gustav2008
7895,Gustav,2008,9,3,0,33.2,-93.9,tropical depression,-1,20,995,0.0,0.0,2008-09-03,39,Gustav2008
7896,Gustav,2008,9,3,6,33.7,-94.3,tropical depression,-1,20,997,0.0,0.0,2008-09-03,40,Gustav2008
7897,Gustav,2008,9,3,12,33.8,-94.4,tropical depression,-1,20,997,0.0,0.0,2008-09-03,41,Gustav2008
7898,Gustav,2008,9,3,18,34.0,-94.4,tropical depression,-1,20,998,0.0,0.0,2008-09-03,42,Gustav2008
7899,Gustav,2008,9,4,0,34.3,-94.1,tropical depression,-1,15,998,0.0,0.0,2008-09-04,43,Gustav2008
7900,Gustav,2008,9,4,6,34.8,-93.4,tropical depression,-1,15,999,0.0,0.0,2008-09-04,44,Gustav2008
7901,Hanna,2008,8,28,0,19.4,-57.3,tropical depression,-1,30,1007,0.0,0.0,2008-08-28,0,Hanna2008
7902,Hanna,2008,8,28,6,19.7,-57.8,tropical depression,-1,30,1004,0.0,0.0,2008-08-28,1,Hanna2008
7903,Hanna,2008,8,28,12,20.1,-58.6,tropical storm,0,35,1003,57.539,0.0,2008-08-28,2,Hanna2008
7904,Hanna,2008,8,28,18,20.5,-59.6,tropical storm,0,35,1003,57.539,0.0,2008-08-28,3,Hanna2008
7905,Hanna,2008,8,29,0,20.8,-60.5,tropical storm,0,40,1001,92.0624,0.0,2008-08-29,4,Hanna2008
7906,Hanna,2008,8,29,6,20.9,-61.5,tropical storm,0,45,1000,103.5702,0.0,2008-08-29,5,Hanna2008
7907,Hanna,2008,8,29,12,21.1,-62.4,tropical storm,0,45,1000,120.8319,0.0,2008-08-29,6,Hanna2008
7908,Hanna,2008,8,29,18,21.5,-63.4,tropical storm,0,45,1000,172.61700000000002,0.0,2008-08-29,7,Hanna2008
7909,Hanna,2008,8,30,0,21.7,-64.5,tropical storm,0,45,1000,230.156,0.0,2008-08-30,8,Hanna2008
7910,Hanna,2008,8,30,6,21.8,-65.5,tropical storm,0,45,1000,230.156,0.0,2008-08-30,9,Hanna2008
7911,Hanna,2008,8,30,12,21.9,-66.2,tropical storm,0,45,1000,247.4177,0.0,2008-08-30,10,Hanna2008
7912,Hanna,2008,8,30,18,22.2,-66.9,tropical storm,0,45,1000,276.1872,0.0,2008-08-30,11,Hanna2008
7913,Hanna,2008,8,31,0,22.6,-67.5,tropical storm,0,50,999,322.2184,0.0,2008-08-31,12,Hanna2008
7914,Hanna,2008,8,31,6,23.1,-68.5,tropical storm,0,45,999,310.7106,0.0,2008-08-31,13,Hanna2008
7915,Hanna,2008,8,31,12,23.5,-69.8,tropical storm,0,40,999,276.1872,0.0,2008-08-31,14,Hanna2008
7916,Hanna,2008,8,31,18,23.6,-71.0,tropical storm,0,40,997,230.156,0.0,2008-08-31,15,Hanna2008
7917,Hanna,2008,9,1,0,23.5,-71.7,tropical storm,0,45,997,230.156,0.0,2008-09-01,16,Hanna2008
7918,Hanna,2008,9,1,6,23.2,-72.0,tropical storm,0,50,996,253.1716,0.0,2008-09-01,17,Hanna2008
7919,Hanna,2008,9,1,12,22.8,-72.2,tropical storm,0,60,990,276.1872,0.0,2008-09-01,18,Hanna2008
7920,Hanna,2008,9,1,18,22.3,-72.4,hurricane,1,70,985,276.1872,46.0312,2008-09-01,19,Hanna2008
7921,Hanna,2008,9,2,0,21.8,-72.3,hurricane,1,75,977,287.695,46.0312,2008-09-02,20,Hanna2008
7922,Hanna,2008,9,2,6,21.4,-72.7,hurricane,1,65,980,287.695,69.04679999999999,2008-09-02,21,Hanna2008
7923,Hanna,2008,9,2,12,21.0,-73.0,tropical storm,0,60,983,287.695,0.0,2008-09-02,22,Hanna2008
7924,Hanna,2008,9,2,18,20.6,-72.9,tropical storm,0,55,985,287.695,0.0,2008-09-02,23,Hanna2008
7925,Hanna,2008,9,3,0,20.4,-72.6,tropical storm,0,55,988,316.4645,0.0,2008-09-03,24,Hanna2008
7926,Hanna,2008,9,3,6,20.2,-72.4,tropical storm,0,50,991,374.0035,0.0,2008-09-03,25,Hanna2008
7927,Hanna,2008,9,3,12,20.6,-71.9,tropical storm,0,45,996,460.312,0.0,2008-09-03,26,Hanna2008
7928,Hanna,2008,9,3,18,21.6,-71.8,tropical storm,0,50,994,460.312,0.0,2008-09-03,27,Hanna2008
7929,Hanna,2008,9,3,19,21.7,-71.8,tropical storm,0,50,994,460.312,0.0,2008-09-03,28,Hanna2008
7930,Hanna,2008,9,4,0,22.7,-71.8,tropical storm,0,55,989,494.8354,0.0,2008-09-04,29,Hanna2008
7931,Hanna,2008,9,4,6,23.4,-72.4,tropical storm,0,60,990,494.8354,0.0,2008-09-04,30,Hanna2008
7932,Hanna,2008,9,4,12,24.1,-73.2,tropical storm,0,55,989,494.8354,0.0,2008-09-04,31,Hanna2008
7933,Hanna,2008,9,4,18,25.1,-74.3,tropical storm,0,55,989,489.0815,0.0,2008-09-04,32,Hanna2008
7934,Hanna,2008,9,5,0,26.1,-75.8,tropical storm,0,55,987,431.5425,0.0,2008-09-05,33,Hanna2008
7935,Hanna,2008,9,5,6,27.2,-77.3,tropical storm,0,55,984,397.0191,0.0,2008-09-05,34,Hanna2008
7936,Hanna,2008,9,5,12,28.2,-78.5,tropical storm,0,55,980,397.0191,0.0,2008-09-05,35,Hanna2008
7937,Hanna,2008,9,5,18,29.9,-78.7,tropical storm,0,60,980,374.0035,0.0,2008-09-05,36,Hanna2008
7938,Hanna,2008,9,6,0,31.5,-79.3,tropical storm,0,60,980,316.4645,0.0,2008-09-06,37,Hanna2008
7939,Hanna,2008,9,6,6,33.4,-78.8,tropical storm,0,60,981,287.695,0.0,2008-09-06,38,Hanna2008
7940,Hanna,2008,9,6,7,33.8,-78.7,tropical storm,0,60,981,287.695,0.0,2008-09-06,39,Hanna2008
7941,Hanna,2008,9,6,12,35.7,-78.1,tropical storm,0,45,985,201.3865,0.0,2008-09-06,40,Hanna2008
7942,Hanna,2008,9,6,18,37.8,-76.7,tropical storm,0,45,993,201.3865,0.0,2008-09-06,41,Hanna2008
7943,Hanna,2008,9,7,0,40.0,-74.5,tropical storm,0,45,994,201.3865,0.0,2008-09-07,42,Hanna2008
7944,Ike,2008,9,1,6,17.2,-37.0,tropical depression,-1,30,1006,0.0,0.0,2008-09-01,0,Ike2008
7945,Ike,2008,9,1,12,17.3,-38.4,tropical storm,0,35,1005,155.3553,0.0,2008-09-01,1,Ike2008
7946,Ike,2008,9,1,18,17.5,-39.9,tropical storm,0,45,1003,212.8943,0.0,2008-09-01,2,Ike2008
7947,Ike,2008,9,2,0,17.8,-41.3,tropical storm,0,45,1002,241.6638,0.0,2008-09-02,3,Ike2008
7948,Ike,2008,9,2,6,18.2,-42.8,tropical storm,0,45,1000,276.1872,0.0,2008-09-02,4,Ike2008
7949,Ike,2008,9,2,12,18.7,-44.3,tropical storm,0,50,999,276.1872,0.0,2008-09-02,5,Ike2008
7950,Ike,2008,9,2,18,19.3,-45.8,tropical storm,0,55,996,276.1872,0.0,2008-09-02,6,Ike2008
7951,Ike,2008,9,3,0,19.8,-47.3,tropical storm,0,55,994,270.4333,0.0,2008-09-03,7,Ike2008
7952,Ike,2008,9,3,6,20.2,-48.8,tropical storm,0,55,992,264.6794,0.0,2008-09-03,8,Ike2008
7953,Ike,2008,9,3,12,20.6,-50.3,tropical storm,0,60,989,258.9255,0.0,2008-09-03,9,Ike2008
7954,Ike,2008,9,3,18,21.1,-51.9,hurricane,1,75,979,253.1716,34.523399999999995,2008-09-03,10,Ike2008
7955,Ike,2008,9,4,0,21.8,-53.5,hurricane,3,105,956,253.1716,57.539,2008-09-04,11,Ike2008
7956,Ike,2008,9,4,6,22.4,-55.0,hurricane,4,125,935,253.1716,57.539,2008-09-04,12,Ike2008
7957,Ike,2008,9,4,12,23.0,-56.4,hurricane,4,120,937,230.156,74.80069999999998,2008-09-04,13,Ike2008
7958,Ike,2008,9,4,18,23.4,-57.7,hurricane,4,115,940,224.4021,74.80069999999998,2008-09-04,14,Ike2008
7959,Ike,2008,9,5,0,23.6,-59.0,hurricane,4,115,944,224.4021,74.80069999999998,2008-09-05,15,Ike2008
7960,Ike,2008,9,5,6,23.6,-60.4,hurricane,4,115,949,224.4021,80.5546,2008-09-05,16,Ike2008
7961,Ike,2008,9,5,12,23.5,-61.9,hurricane,3,105,954,224.4021,80.5546,2008-09-05,17,Ike2008
7962,Ike,2008,9,5,18,23.2,-63.4,hurricane,3,100,959,224.4021,80.5546,2008-09-05,18,Ike2008
7963,Ike,2008,9,6,0,22.8,-64.9,hurricane,3,100,962,230.156,80.5546,2008-09-06,19,Ike2008
7964,Ike,2008,9,6,6,22.4,-66.3,hurricane,3,100,964,235.9099,80.5546,2008-09-06,20,Ike2008
7965,Ike,2008,9,6,12,21.9,-67.7,hurricane,2,95,965,241.6638,80.5546,2008-09-06,21,Ike2008
7966,Ike,2008,9,6,18,21.5,-69.0,hurricane,4,115,950,253.1716,80.5546,2008-09-06,22,Ike2008
7967,Ike,2008,9,7,0,21.2,-70.3,hurricane,4,115,947,258.9255,86.3085,2008-09-07,23,Ike2008
7968,Ike,2008,9,7,6,21.1,-71.6,hurricane,4,115,947,270.4333,92.0624,2008-09-07,24,Ike2008
7969,Ike,2008,9,7,12,21.0,-72.8,hurricane,3,110,947,281.9411,103.5702,2008-09-07,25,Ike2008
7970,Ike,2008,9,7,13,21.0,-73.2,hurricane,3,110,947,281.9411,103.5702,2008-09-07,26,Ike2008
7971,Ike,2008,9,7,18,21.0,-74.0,hurricane,3,105,946,287.695,103.5702,2008-09-07,27,Ike2008
7972,Ike,2008,9,8,0,21.1,-75.2,hurricane,4,115,945,304.9567,103.5702,2008-09-08,28,Ike2008
7973,Ike,2008,9,8,2,21.1,-75.7,hurricane,4,115,945,304.9567,103.5702,2008-09-08,29,Ike2008
7974,Ike,2008,9,8,6,21.1,-76.5,hurricane,3,100,950,345.23400000000004,103.5702,2008-09-08,30,Ike2008
7975,Ike,2008,9,8,12,21.1,-77.8,hurricane,2,85,960,350.9879,97.8163,2008-09-08,31,Ike2008
7976,Ike,2008,9,8,18,21.2,-79.1,hurricane,1,75,964,350.9879,69.04679999999999,2008-09-08,32,Ike2008
7977,Ike,2008,9,9,0,21.5,-80.3,hurricane,1,70,965,379.7574,69.04679999999999,2008-09-09,33,Ike2008
7978,Ike,2008,9,9,6,22.0,-81.4,hurricane,1,70,965,379.7574,69.04679999999999,2008-09-09,34,Ike2008
7979,Ike,2008,9,9,12,22.4,-82.4,hurricane,1,70,965,374.0035,34.523399999999995,2008-09-09,35,Ike2008
7980,Ike,2008,9,9,14,22.6,-82.9,hurricane,1,70,965,374.0035,34.523399999999995,2008-09-09,36,Ike2008
7981,Ike,2008,9,9,18,22.7,-83.3,hurricane,1,65,966,368.2496,34.523399999999995,2008-09-09,37,Ike2008
7982,Ike,2008,9,10,0,23.1,-84.0,hurricane,1,65,968,379.7574,34.523399999999995,2008-09-10,38,Ike2008
7983,Ike,2008,9,10,6,23.4,-84.6,hurricane,1,70,964,379.7574,51.78509999999999,2008-09-10,39,Ike2008
7984,Ike,2008,9,10,12,23.8,-85.2,hurricane,1,80,959,385.5113,103.5702,2008-09-10,40,Ike2008
7985,Ike,2008,9,10,18,24.2,-85.8,hurricane,2,85,958,391.2652,138.09359999999998,2008-09-10,41,Ike2008
7986,Ike,2008,9,11,0,24.7,-86.4,hurricane,2,85,944,402.773,155.3553,2008-09-11,42,Ike2008
7987,Ike,2008,9,11,6,25.1,-87.1,hurricane,2,85,945,425.7886,172.61700000000002,2008-09-11,43,Ike2008
7988,Ike,2008,9,11,12,25.5,-88.0,hurricane,2,85,946,483.3276,155.3553,2008-09-11,44,Ike2008
7989,Ike,2008,9,11,18,25.8,-88.9,hurricane,2,85,952,483.3276,155.3553,2008-09-11,45,Ike2008
7990,Ike,2008,9,12,0,26.1,-90.0,hurricane,2,85,954,471.8198,184.1248,2008-09-12,46,Ike2008
7991,Ike,2008,9,12,6,26.4,-91.1,hurricane,2,90,954,454.5581,189.8787,2008-09-12,47,Ike2008
7992,Ike,2008,9,12,12,26.9,-92.2,hurricane,2,95,954,448.8042,189.8787,2008-09-12,48,Ike2008
7993,Ike,2008,9,12,18,27.5,-93.2,hurricane,2,95,954,448.8042,189.8787,2008-09-12,49,Ike2008
7994,Ike,2008,9,13,0,28.3,-94.0,hurricane,2,95,952,448.8042,195.6326,2008-09-13,50,Ike2008
7995,Ike,2008,9,13,6,29.1,-94.6,hurricane,2,95,951,402.773,189.8787,2008-09-13,51,Ike2008
7996,Ike,2008,9,13,7,29.3,-94.7,hurricane,2,95,950,402.773,189.8787,2008-09-13,52,Ike2008
7997,Ike,2008,9,13,12,30.3,-95.2,hurricane,2,85,959,287.695,92.0624,2008-09-13,53,Ike2008
7998,Ike,2008,9,13,18,31.7,-95.3,tropical storm,0,50,974,218.6482,0.0,2008-09-13,54,Ike2008
7999,Ike,2008,9,14,0,33.5,-94.9,tropical storm,0,35,980,103.5702,0.0,2008-09-14,55,Ike2008
8000,Ike,2008,9,14,6,35.5,-93.7,tropical storm,0,35,985,103.5702,0.0,2008-09-14,56,Ike2008
8001,Josephine,2008,9,2,0,12.3,-21.9,tropical depression,-1,30,1007,0.0,0.0,2008-09-02,0,Josephine2008
8002,Josephine,2008,9,2,6,12.7,-23.2,tropical storm,0,35,1005,34.523399999999995,0.0,2008-09-02,1,Josephine2008
8003,Josephine,2008,9,2,12,13.0,-24.2,tropical storm,0,35,1005,34.523399999999995,0.0,2008-09-02,2,Josephine2008
8004,Josephine,2008,9,2,18,13.3,-25.3,tropical storm,0,45,1000,92.0624,0.0,2008-09-02,3,Josephine2008
8005,Josephine,2008,9,3,0,13.5,-26.3,tropical storm,0,50,997,172.61700000000002,0.0,2008-09-03,4,Josephine2008
8006,Josephine,2008,9,3,6,13.6,-27.2,tropical storm,0,55,994,184.1248,0.0,2008-09-03,5,Josephine2008
8007,Josephine,2008,9,3,12,13.7,-28.2,tropical storm,0,55,994,207.1404,0.0,2008-09-03,6,Josephine2008
8008,Josephine,2008,9,3,18,13.8,-29.2,tropical storm,0,55,994,207.1404,0.0,2008-09-03,7,Josephine2008
8009,Josephine,2008,9,4,0,13.9,-30.0,tropical storm,0,50,997,172.61700000000002,0.0,2008-09-04,8,Josephine2008
8010,Josephine,2008,9,4,6,14.1,-30.9,tropical storm,0,50,997,172.61700000000002,0.0,2008-09-04,9,Josephine2008
8011,Josephine,2008,9,4,12,14.4,-31.9,tropical storm,0,45,1000,138.09359999999998,0.0,2008-09-04,10,Josephine2008
8012,Josephine,2008,9,4,18,14.6,-32.7,tropical storm,0,40,1002,138.09359999999998,0.0,2008-09-04,11,Josephine2008
8013,Josephine,2008,9,5,0,15.0,-33.4,tropical storm,0,40,1002,172.61700000000002,0.0,2008-09-05,12,Josephine2008
8014,Josephine,2008,9,5,6,15.4,-34.0,tropical storm,0,40,1002,172.61700000000002,0.0,2008-09-05,13,Josephine2008
8015,Josephine,2008,9,5,12,15.6,-34.5,tropical storm,0,40,1003,138.09359999999998,0.0,2008-09-05,14,Josephine2008
8016,Josephine,2008,9,5,18,15.8,-34.9,tropical storm,0,35,1004,103.5702,0.0,2008-09-05,15,Josephine2008
8017,Josephine,2008,9,6,0,16.2,-35.5,tropical depression,-1,30,1006,0.0,0.0,2008-09-06,16,Josephine2008
8018,Kyle,2008,9,25,0,21.5,-70.0,tropical depression,-1,30,1005,0.0,0.0,2008-09-25,0,Kyle2008
8019,Kyle,2008,9,25,6,22.0,-69.4,tropical storm,0,35,1003,103.5702,0.0,2008-09-25,1,Kyle2008
8020,Kyle,2008,9,25,12,22.4,-68.7,tropical storm,0,40,1002,115.078,0.0,2008-09-25,2,Kyle2008
8021,Kyle,2008,9,25,18,23.1,-68.4,tropical storm,0,40,1001,115.078,0.0,2008-09-25,3,Kyle2008
8022,Kyle,2008,9,26,0,24.0,-68.0,tropical storm,0,45,998,132.3397,0.0,2008-09-26,4,Kyle2008
8023,Kyle,2008,9,26,6,25.0,-68.2,tropical storm,0,50,996,184.1248,0.0,2008-09-26,5,Kyle2008
